Species	-	Copia	Gypsy	Harbinger	Helitron	L1	MSAT	MuDR	RTE	SAT	SINE2/tRNA	hAT	unclassified
4_Transposome/JG_CO_081_D	0.000290886983271171	0.00274608668641124	0.00827755124652718	0.000777487640652885	0.000338846453217409	0.000460090404212676	3.21387331541062e-05	0.000554644216866973	4.28883131975044e-05	0.000183761640644387	6.29052917562997e-05	0.000384096247829255	0.00164775221757151
4_Transposome/JG_CO_085_A	0.00024007293496352	0.00553837565407885	0.0169801335599572	0.00092766864753851	0.000342090548571653	0.000383154031570674	2.8083514628929e-05	0.000572803819784201	7.80412576522784e-05	0.000163598188534028	6.45705340888089e-05	0.000505798670402133	0.00249855548002305
4_Transposome/JG_CO_089_A	0.000266270789171298	0.00180542711817172	0.00434890534317425	0.000878760267227079	0.00032080993126086	0.000402466132282258	2.50104737826586e-05	0.00048397003864577	4.0730759271531e-05	0.000230655991669486	7.46947777344435e-05	0.000451917939283977	0.00194062157224193
4_Transposome/JG_CO_089_B	0.000284437257415476	0.00191180006738333	0.00439448150150454	0.000786767342671632	0.000339969552050912	0.000392323469105978	2.89373125913735e-05	0.000559275167548355	4.22766769831251e-05	0.000269501030419804	7.02041190960693e-05	0.000435217552737664	0.00195902455681373
4_Transposome/JG_CO_089_D	0.000236434935356816	0.00236808542836943	0.00708181841439006	0.00077191404639698	0.000366268007868999	0.000399126809561063	2.81311774446631e-05	0.000530017163947642	5.73283712499704e-05	0.000196534858899576	7.4421685672204e-05	0.000412552915103164	0.001573740210544
4_Transposome/JG_CO_092_A	0.00029049730408001	0.0022807234448171	0.00783668069430056	0.000806968149265183	0.000313125302997837	0.000446865569813729	2.30413534036006e-05	0.000489459008189704	5.36355791317337e-05	0.00024948973883668	7.37559978615866e-05	0.000524513679268902	0.00154142574659603
4_Transposome/JG_CO_092_B	0.000256327359270252	0.00267680415960279	0.00873972447554975	0.0010936138030296	0.000335476070596753	0.000473962098690825	2.18403026254205e-05	0.000615980577907228	4.91303439741e-05	0.000220043189409064	6.22771378310941e-05	0.000398228997157333	0.0016429782337314
4_Transposome/JG_CO_092_C	0.000211010570170633	0.00195386256834323	0.00516413928176509	0.000650781388606407	0.000330315975121087	0.00041809079453232	2.20872199504159e-05	0.000415009722052145	4.51105709271469e-05	0.0002431835317045	6.84485853139773e-05	0.000363941572921418	0.00151400325813603
4_Transposome/JG_CO_092_D	0.000219447328254211	0.00204438097653523	0.0045354607763321	0.000866277893976324	0.000335524607845639	0.000398981285033114	2.72048788007912e-05	0.000440114174425538	4.39592944960175e-05	0.000176479218719499	7.39518970652918e-05	0.00041521567830885	0.00181699172635667
4_Transposome/JG_CO_092_E	0.000273046368979669	0.00253405532449737	0.00812295985558486	0.000976864458042954	0.00038888133213695	0.000435702200466751	2.59892914712818e-05	0.000574357669972626	4.72148485678875e-05	0.000233704111801561	8.0781122861128e-05	0.000475837416656161	0.0023340084025026
4_Transposome/JG_CO_092_F	0.000241377080717496	0.00217889691110344	0.00558745368469982	0.000970075462403015	0.00032723800054242	0.000428606305930762	2.38302043911232e-05	0.000451015665863366	5.18371633865491e-05	0.000243197511045745	7.35088924890442e-05	0.000423453720202472	0.00158585129538134
4_Transposome/JG_CO_093_A	0.000276331307064341	0.00212012174136822	0.00421447192234574	0.000893949016295041	0.000334255144885612	0.000435730622507099	2.50275949537854e-05	0.00056223073922115	4.47689796173414e-05	0.000240160535128046	7.62187767229025e-05	0.000440596584988244	0.00139637081124943
4_Transposome/JG_CO_093_B	0.000326411128272283	0.00230102878999299	0.00789307781534196	0.000916250690829436	0.000400865173984226	0.00052281995223595	2.45696386746725e-05	0.000656985859746632	4.44171735709187e-05	0.000248453012896599	7.04615794728173e-05	0.000563518527846248	0.00197999407978403
4_Transposome/JG_CO_093_C	0.000275489288780532	0.00582200822894449	0.0224247694786237	0.000943036513560814	0.000301225303275892	0.00036137645863705	3.13948406431828e-05	0.000685815839244237	5.08333499348648e-05	0.000151778940369991	5.37680478803645e-05	0.000500573591150213	0.00212728616921335
4_Transposome/JG_CO_093_E	0.000286482989389767	0.00235843469326459	0.00550502113245718	0.00090272116501736	0.000377694044884439	0.000524325982918531	2.16383453417333e-05	0.00052328108497403	5.68660096523997e-05	0.000290863215440924	7.25692843768638e-05	0.000441022473463467	0.00165094713196687
4_Transposome/JG_CO_095_A	0.000265748594122845	0.00209269276143	0.0046962903786699	0.000815563555467094	0.000313356494636673	0.000414342218938426	3.14928397869456e-05	0.000458239727154539	4.87097729262601e-05	0.000183904245954106	6.72339340607841e-05	0.000425655668004726	0.00173222056583789
4_Transposome/JG_CO_095_B	0.0003029788967427	0.00224238644122489	0.00425320180417955	0.000767876079190639	0.000407904975628378	0.000450391659994278	2.58160506038368e-05	0.000472660517304937	4.84589136369744e-05	0.000223777987416644	7.71351566349931e-05	0.000416960935946681	0.00204798344909805
4_Transposome/JG_CO_095_D	0.000262867317144192	0.00200888189988469	0.00519959484059794	0.00082855517691622	0.000325643515414022	0.000459027439842712	2.80737695671945e-05	0.000511622337946732	3.56460844428906e-05	0.000227150887240534	9.91564838330904e-05	0.000548917433791366	0.00140979872558461
